decile3,decile1,sex,cluster,lsat,ugpa,zfygpa,bar1,bar1_yr,bar2,bar2_yr,fulltime,fam_inc,age,parttime,pass_bar,bar,tier,index604,indxgrp
1.0,4.0,0,3,32.0,2.7,-0.5,P,7,P,94,1,2,60,0,1.0,a Passed 1st time,3,617.368406,e 580-640
8.0,4.0,1,3,32.0,3.1,-0.37,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,657.368406,f 640-700
3.0,2.0,0,3,42.0,3.3,-1.13,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,835.2631359999999,g 700+
8.0,8.0,0,5,41.0,4.0,0.63,P,2,P,94,1,2,65,0,1.0,a Passed 1st time,6,889.473663,g 700+
3.0,5.0,1,3,36.0,2.9,-0.12,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,700.526298,g 700+
10.0,9.0,1,3,33.0,3.1,1.19,P,2,P,95,1,3,66,0,1.0,a Passed 1st time,3,673.157879,f 640-700
7.0,9.0,1,6,23.0,2.8,1.0,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,1,485.263149,c 460-520
3.0,4.0,1,3,23.0,3.1,-0.44,P,2,P,94,1,5,67,0,1.0,a Passed 1st time,3,515.263149,c 460-520
10.0,10.0,1,3,40.0,3.3,2.15,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,803.68419,g 700+
1.0,2.0,1,3,36.0,3.0,-0.94,F,7,P,95,1,3,62,0,1.0,b Passed 2nd time,3,710.526298,g 700+
9.0,9.0,0,3,37.0,3.3,1.04,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,756.3157709999999,g 700+
1.0,2.0,1,5,30.0,2.9,-0.86,F,7,P,95,1,4,60,0,1.0,b Passed 2nd time,6,605.78946,e 580-640
1.0,2.0,0,1,27.0,2.6,-1.23,F,7,F,95,2,1,53,1,0.0,c Failed,4,528.4210410000001,d 520-580
1.0,1.0,0,1,23.0,2.6,-1.42,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,465.263149,c 460-520
9.0,7.0,1,4,38.0,2.7,0.35,P,7,P,94,1,3,57,0,1.0,a Passed 1st time,5,712.105244,g 700+
10.0,10.0,0,2,45.0,3.1,2.23,F,7,P,95,1,4,61,0,1.0,b Passed 2nd time,2,862.6315549999999,g 700+
1.0,4.0,0,3,40.0,2.6,-0.44,F,7,P,95,1,4,60,0,1.0,b Passed 2nd time,3,733.6841900000001,g 700+
4.0,4.0,1,1,40.0,3.6,-0.45,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,833.6841900000001,g 700+
7.0,7.0,1,1,40.0,3.6,0.4,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,833.6841900000001,g 700+
10.0,10.0,1,3,38.0,2.6,1.75,P,7,P,94,2,4,60,1,1.0,a Passed 1st time,3,702.105244,g 700+
3.0,3.0,0,5,39.5,3.6,-0.69,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,6,825.7894535,g 700+
5.0,2.0,0,4,33.5,3.2,-0.83,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,5,691.0526155,f 640-700
6.0,6.0,1,3,42.0,3.2,0.08,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,825.263136,g 700+
8.0,8.0,1,3,30.0,3.2,0.54,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,635.78946,e 580-640
9.0,9.0,1,2,35.0,3.2,1.21,P,7,P,94,1,2,61,0,1.0,a Passed 1st time,2,714.736825,g 700+
9.0,8.0,1,1,42.0,3.4,0.86,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,4,845.2631359999999,g 700+
9.0,10.0,1,1,42.0,4.0,1.5,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,905.263136,g 700+
9.0,9.0,0,4,41.0,2.9,1.06,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,5,779.473663,g 700+
9.0,7.0,1,5,41.0,3.9,0.61,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,6,879.473663,g 700+
2.0,2.0,1,1,39.0,3.4,-0.89,P,2,P,94,1,4,67,0,1.0,a Passed 1st time,4,797.8947169999999,g 700+
8.0,8.0,0,1,40.0,3.3,0.86,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,4,803.68419,g 700+
1.0,1.0,0,3,30.0,3.5,-1.32,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,665.78946,f 640-700
7.0,5.0,0,5,37.0,3.4,-0.06,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,766.3157709999999,g 700+
10.0,10.0,1,4,36.0,3.9,1.77,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,5,800.526298,g 700+
5.0,5.0,0,1,36.0,3.5,-0.12,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,4,760.526298,g 700+
3.0,4.0,1,3,33.0,2.9,-0.47,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,3,653.157879,f 640-700
7.0,8.0,0,3,38.0,3.5,0.55,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,792.105244,g 700+
1.0,1.0,1,5,31.0,3.1,-1.99,P,7,P,94,1,1,62,0,1.0,a Passed 1st time,6,641.578933,f 640-700
9.0,8.0,1,4,46.0,3.6,0.69,P,7,P,94,1,1,59,0,1.0,a Passed 1st time,5,928.421028,g 700+
5.0,6.0,1,1,37.0,2.9,0.2,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,4,716.3157709999999,g 700+
3.0,3.0,0,3,29.0,2.5,-0.75,F,2,F,95,1,4,59,0,0.0,c Failed,3,549.9999869999999,d 520-580
1.0,1.0,1,5,40.0,3.4,-1.53,P,2,P,94,1,2,67,0,1.0,a Passed 1st time,6,813.68419,g 700+
9.0,10.0,1,3,35.0,3.5,1.26,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,744.736825,g 700+
8.0,9.0,0,3,37.0,2.9,0.92,P,7,P,94,1,5,56,0,1.0,a Passed 1st time,3,716.3157709999999,g 700+
10.0,10.0,0,4,44.0,3.8,1.36,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,5,916.842082,g 700+
9.0,10.0,0,3,40.0,3.6,1.4,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,3,833.6841900000001,g 700+
10.0,10.0,0,5,43.0,3.6,2.45,P,2,P,96,1,2,44,0,1.0,a Passed 1st time,6,881.052609,g 700+
6.0,6.0,1,1,36.0,3.2,0.17,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,730.526298,g 700+
7.0,7.0,0,5,36.0,3.9,0.6,P,7,P,94,1,2,57,0,1.0,a Passed 1st time,6,800.526298,g 700+
7.0,8.0,0,1,37.0,3.8,0.64,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,4,806.3157709999999,g 700+
8.0,8.0,0,1,37.0,3.7,0.59,P,7,P,94,1,3,49,0,1.0,a Passed 1st time,4,796.315771,g 700+
7.0,8.0,0,3,42.0,3.9,0.61,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,3,895.2631359999999,g 700+
10.0,9.0,1,5,44.0,3.6,1.26,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,6,896.842082,g 700+
7.0,5.0,0,1,40.0,3.7,-0.05,F,2,P,95,1,4,66,0,1.0,b Passed 2nd time,4,843.6841900000001,g 700+
8.0,8.0,0,2,31.0,3.5,0.61,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,2,681.578933,f 640-700
5.0,2.0,0,1,39.0,3.0,-0.9,P,7,P,94,1,3,46,0,1.0,a Passed 1st time,4,757.8947169999999,g 700+
7.0,7.0,0,1,41.0,3.8,0.43,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,869.473663,g 700+
3.0,1.0,1,4,35.0,3.4,-1.96,P,7,P,95,1,3,58,0,1.0,a Passed 1st time,5,734.736825,g 700+
6.0,5.0,1,3,42.0,3.2,-0.1,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,825.263136,g 700+
2.0,2.0,1,3,38.0,2.2,-0.94,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,3,662.105244,f 640-700
9.0,10.0,1,1,39.5,2.9,1.39,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,755.7894534999999,g 700+
10.0,10.0,0,6,28.0,3.1,2.23,P,2,P,95,1,3,64,0,1.0,a Passed 1st time,1,594.210514,e 580-640
2.0,3.0,0,1,37.0,3.1,-0.72,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,736.315771,g 700+
1.0,3.0,1,3,37.0,2.5,-0.77,F,7,P,95,1,5,61,0,1.0,b Passed 2nd time,3,676.315771,f 640-700
5.0,7.0,1,5,47.0,3.8,0.5,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,964.210501,g 700+
8.0,8.0,1,3,36.0,3.3,0.53,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,3,740.526298,g 700+
7.0,7.0,1,4,42.0,3.8,0.54,P,7,P,94,1,2,57,0,1.0,a Passed 1st time,5,885.2631359999999,g 700+
6.0,6.0,0,5,45.0,3.6,0.25,P,2,P,94,1,4,65,0,1.0,a Passed 1st time,6,912.631555,g 700+
2.0,2.0,1,3,40.0,2.5,-0.93,P,7,P,94,1,3,58,0,1.0,a Passed 1st time,3,723.68419,g 700+
1.0,3.0,1,1,38.0,2.9,-0.58,F,6,P,94,1,3,61,0,1.0,b Passed 2nd time,4,732.105244,g 700+
5.0,4.0,1,5,44.0,3.8,-0.39,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,6,916.842082,g 700+
1.0,2.0,0,2,34.0,3.0,-1.27,F,7,P,95,1,3,60,0,1.0,b Passed 2nd time,2,678.9473519999999,f 640-700
9.0,8.0,0,1,37.0,4.0,0.79,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,826.315771,g 700+
4.0,3.0,1,5,47.0,3.5,-0.6,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,934.210501,g 700+
6.0,5.0,1,6,30.7,1.9,-0.02,F,2,F,95,1,4,64,0,0.0,c Failed,1,516.8420911,c 460-520
2.0,4.0,0,4,40.5,3.1,-0.43,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,5,791.5789265,g 700+
4.0,6.0,1,1,41.0,3.9,0.19,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,879.473663,g 700+
5.0,8.0,0,3,40.0,3.5,0.53,P,2,P,94,1,4,67,0,1.0,a Passed 1st time,3,823.68419,g 700+
9.0,10.0,0,1,41.0,3.4,1.57,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,829.473663,g 700+
1.0,1.0,0,1,26.0,3.0,-1.57,F,2,F,94,1,5,67,0,0.0,c Failed,4,552.631568,d 520-580
1.0,1.0,0,3,31.5,3.3,-1.62,P,7,P,95,2,4,51,1,1.0,a Passed 1st time,3,669.4736694999999,f 640-700
1.0,4.0,0,1,39.0,3.6,-0.31,F,7,P,95,1,3,57,0,1.0,b Passed 2nd time,4,817.894717,g 700+
7.0,7.0,0,2,30.0,3.5,0.3,F,7,P,96,1,3,61,0,1.0,b Passed 2nd time,2,665.78946,f 640-700
10.0,10.0,1,3,34.0,3.5,1.75,P,7,P,94,1,3,44,0,1.0,a Passed 1st time,3,728.9473519999999,g 700+
9.0,8.0,0,4,44.0,3.7,0.55,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,906.842082,g 700+
5.0,3.0,1,1,39.0,3.5,-0.81,P,7,P,94,1,3,49,0,1.0,a Passed 1st time,4,807.8947169999999,g 700+
7.0,9.0,1,5,48.0,3.5,1.26,P,7,P,94,1,3,63,0,1.0,a Passed 1st time,6,949.999974,g 700+
5.0,5.0,0,1,42.0,3.3,-0.11,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,835.2631359999999,g 700+
9.0,9.0,1,2,32.5,2.8,0.94,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,2,635.2631425,e 580-640
6.0,7.0,1,1,47.0,3.4,0.32,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,924.210501,g 700+
10.0,7.0,1,4,44.0,3.9,0.44,P,7,P,94,1,3,56,0,1.0,a Passed 1st time,5,926.842082,g 700+
3.0,2.0,1,2,34.0,2.5,-0.99,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,2,628.9473519999999,e 580-640
2.0,2.0,0,1,30.0,3.2,-1.03,P,7,P,94,1,3,46,0,1.0,a Passed 1st time,4,635.78946,e 580-640
4.0,6.0,1,1,37.0,3.5,0.23,P,7,P,94,1,1,61,0,1.0,a Passed 1st time,4,776.315771,g 700+
6.0,4.0,0,3,34.0,3.0,-0.47,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,3,678.9473519999999,f 640-700
1.0,1.0,1,3,31.0,3.0,-1.46,F,7,F,95,2,2,42,1,0.0,c Failed,3,631.578933,e 580-640
10.0,10.0,0,3,38.0,3.2,1.49,P,7,P,95,2,2,49,1,1.0,a Passed 1st time,3,762.105244,g 700+
1.0,4.0,0,3,34.0,3.0,-0.5,F,7,F,94,1,4,62,0,0.0,c Failed,3,678.9473519999999,f 640-700
4.0,6.0,1,4,41.0,3.6,0.16,P,7,P,94,1,4,55,0,1.0,a Passed 1st time,5,849.473663,g 700+
2.0,3.0,0,5,36.5,3.3,-0.52,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,6,748.4210344999999,g 700+
2.0,1.0,0,5,47.0,3.4,-1.29,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,6,924.210501,g 700+
7.0,6.0,0,1,39.0,3.5,0.19,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,4,807.8947169999999,g 700+
5.0,8.0,1,3,41.0,2.9,0.56,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,779.473663,g 700+
8.0,7.0,0,3,40.0,2.9,0.51,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,3,763.68419,g 700+
7.0,8.0,0,1,38.0,3.9,0.76,P,7,P,94,1,4,51,0,1.0,a Passed 1st time,4,832.105244,g 700+
6.0,6.0,0,6,36.0,2.7,0.11,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,1,680.526298,f 640-700
4.0,3.0,1,1,38.0,3.3,-0.54,P,2,P,94,1,3,67,0,1.0,a Passed 1st time,4,772.105244,g 700+
7.0,8.0,1,4,46.0,3.4,0.73,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,5,908.421028,g 700+
5.0,6.0,1,3,36.0,2.5,0.03,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,660.526298,f 640-700
9.0,9.0,1,3,30.5,3.1,0.96,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,633.6841965,e 580-640
6.0,3.0,0,3,39.0,3.4,-0.68,P,7,P,94,1,3,58,0,1.0,a Passed 1st time,3,797.8947169999999,g 700+
7.0,8.0,1,3,34.0,3.2,0.75,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,3,698.947352,f 640-700
10.0,10.0,0,1,41.0,3.8,1.6,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,869.473663,g 700+
5.0,2.0,0,4,43.0,3.6,-0.99,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,5,881.052609,g 700+
3.0,1.0,1,1,33.0,3.1,-1.31,P,7,P,94,1,2,61,0,1.0,a Passed 1st time,4,673.157879,f 640-700
10.0,9.0,1,1,39.0,3.3,1.06,P,7,P,95,1,4,62,0,1.0,a Passed 1st time,4,787.8947169999999,g 700+
3.0,3.0,0,2,34.0,2.6,-0.7,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,2,638.947352,e 580-640
4.0,1.0,0,2,28.0,3.1,-1.27,P,2,P,94,1,1,66,0,1.0,a Passed 1st time,2,594.210514,e 580-640
7.0,7.0,0,4,46.0,3.9,0.43,P,7,P,94,1,4,41,0,1.0,a Passed 1st time,5,958.421028,g 700+
5.0,5.0,0,3,37.0,3.4,-0.1,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,766.3157709999999,g 700+
2.0,2.0,1,3,27.0,2.3,-1.26,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,3,498.421041,c 460-520
7.0,6.0,1,5,35.0,3.7,0.17,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,6,764.736825,g 700+
1.0,2.0,0,4,35.0,3.0,-1.23,F,7,P,95,1,4,62,0,1.0,b Passed 2nd time,5,694.736825,f 640-700
6.0,7.0,1,4,35.0,3.2,0.35,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,5,714.736825,g 700+
3.0,5.0,0,3,26.5,2.8,-0.12,P,7,P,94,1,5,60,0,1.0,a Passed 1st time,3,540.5263044999999,d 520-580
3.0,4.0,1,1,40.0,2.9,-0.41,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,763.68419,g 700+
9.0,9.0,0,3,39.0,3.3,1.16,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,787.8947169999999,g 700+
1.0,1.0,1,1,28.0,3.1,-1.82,F,7,F,95,2,3,47,1,0.0,c Failed,4,594.210514,e 580-640
1.0,1.0,1,6,22.5,2.9,-1.28,P,2,P,95,1,3,57,0,1.0,a Passed 1st time,1,487.3684125,c 460-520
2.0,7.0,1,4,34.0,3.3,0.33,F,7,F,94,1,4,62,0,0.0,c Failed,5,708.9473519999999,g 700+
4.0,7.0,1,1,39.0,3.9,0.54,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,847.8947169999999,g 700+
7.0,9.0,1,4,44.0,3.8,0.89,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,916.842082,g 700+
3.0,4.0,0,3,33.0,3.5,-0.48,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,713.157879,g 700+
1.0,1.0,0,4,38.0,2.8,-1.84,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,5,722.105244,g 700+
9.0,8.0,1,4,39.0,3.6,0.75,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,5,817.894717,g 700+
10.0,10.0,0,3,48.0,3.2,1.55,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,3,919.999974,g 700+
2.0,4.0,1,1,38.0,2.8,-0.4,F,7,F,94,1,3,61,0,0.0,c Failed,4,722.105244,g 700+
4.0,5.0,1,5,46.0,3.0,-0.21,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,6,868.421028,g 700+
5.0,6.0,0,1,40.0,3.1,0.19,P,7,P,94,1,3,48,0,1.0,a Passed 1st time,4,783.6841900000001,g 700+
10.0,10.0,0,4,39.0,3.3,1.41,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,5,787.8947169999999,g 700+
8.0,8.0,0,1,41.0,3.6,0.79,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,849.473663,g 700+
5.0,3.0,0,4,43.0,3.9,-0.57,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,5,911.052609,g 700+
6.0,6.0,1,1,36.0,3.3,0.29,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,4,740.526298,g 700+
6.0,7.0,0,3,33.0,2.8,0.44,P,7,P,94,2,5,55,1,1.0,a Passed 1st time,3,643.157879,f 640-700
7.0,9.0,1,2,31.0,2.8,1.1,P,2,P,95,1,3,67,0,1.0,a Passed 1st time,2,611.578933,e 580-640
8.0,6.0,1,1,45.0,3.5,0.23,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,4,902.631555,g 700+
9.0,8.0,1,5,43.0,3.6,0.93,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,6,881.052609,g 700+
9.0,8.0,1,5,41.0,3.7,0.9,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,859.473663,g 700+
4.0,4.0,0,4,41.0,3.6,-0.43,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,5,849.473663,g 700+
6.0,6.0,1,4,47.0,3.8,0.09,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,964.210501,g 700+
5.0,5.0,1,2,29.0,3.0,-0.28,F,7,P,95,1,4,62,0,1.0,b Passed 2nd time,2,599.9999869999999,e 580-640
8.0,8.0,1,1,37.0,3.6,0.81,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,786.315771,g 700+
10.0,10.0,0,6,34.0,2.7,1.59,P,7,P,94,1,2,61,0,1.0,a Passed 1st time,1,648.947352,f 640-700
6.0,4.0,1,5,42.0,3.7,-0.35,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,875.263136,g 700+
3.0,7.0,1,1,37.0,3.6,0.29,P,2,P,95,1,4,62,0,1.0,a Passed 1st time,4,786.315771,g 700+
6.0,9.0,0,1,39.0,3.4,1.0,F,7,P,95,1,4,62,0,1.0,b Passed 2nd time,4,797.8947169999999,g 700+
1.0,1.0,0,3,31.0,2.5,-1.5,F,2,F,96,2,2,65,1,0.0,c Failed,3,581.578933,e 580-640
8.0,8.0,1,1,38.0,3.2,0.66,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,762.105244,g 700+
9.0,10.0,0,3,36.0,3.5,1.54,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,3,760.526298,g 700+
1.0,1.0,0,3,32.0,3.2,-1.48,F,7,P,96,1,4,62,0,1.0,b Passed 2nd time,3,667.368406,f 640-700
3.0,5.0,0,3,34.5,3.0,-0.2,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,686.8420885,f 640-700
8.0,10.0,1,3,34.0,3.0,1.28,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,678.9473519999999,f 640-700
10.0,10.0,1,4,44.0,3.5,2.65,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,5,886.842082,g 700+
2.0,1.0,0,1,30.0,3.2,-1.38,F,7,F,94,1,3,61,0,0.0,c Failed,4,635.78946,e 580-640
1.0,1.0,1,3,30.5,3.5,-1.99,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,673.6841965,f 640-700
9.0,8.0,1,1,45.0,2.3,0.59,P,7,P,95,2,3,52,1,1.0,a Passed 1st time,4,782.6315549999999,g 700+
9.0,9.0,1,5,42.0,3.7,1.1,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,6,875.263136,g 700+
4.0,1.0,0,3,38.0,2.9,-1.51,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,732.105244,g 700+
10.0,10.0,1,1,39.0,4.0,1.59,P,7,P,94,1,2,63,0,1.0,a Passed 1st time,4,857.8947169999999,g 700+
10.0,10.0,1,1,40.0,3.5,2.17,P,7,P,94,1,3,48,0,1.0,a Passed 1st time,4,823.68419,g 700+
10.0,10.0,0,4,35.0,4.0,1.9,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,5,794.736825,g 700+
9.0,7.0,0,4,48.0,3.5,0.4,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,949.999974,g 700+
5.0,6.0,0,4,35.0,3.3,0.01,P,2,P,96,2,4,62,1,1.0,a Passed 1st time,5,724.736825,g 700+
5.0,7.0,1,4,41.0,3.6,0.33,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,5,849.473663,g 700+
10.0,9.0,1,3,42.0,3.1,1.18,P,7,P,94,1,4,50,0,1.0,a Passed 1st time,3,815.263136,g 700+
9.0,5.0,1,4,30.5,2.7,-0.17,P,2,P,95,2,3,61,1,1.0,a Passed 1st time,5,593.6841965,e 580-640
4.0,5.0,1,4,36.0,3.2,-0.21,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,730.526298,g 700+
3.0,3.0,1,1,37.0,3.3,-0.56,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,756.3157709999999,g 700+
9.0,10.0,0,5,36.0,3.6,1.47,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,770.526298,g 700+
6.0,5.0,0,1,41.0,3.8,-0.08,P,7,P,94,1,1,63,0,1.0,a Passed 1st time,4,869.473663,g 700+
9.0,7.0,1,1,40.0,3.6,0.41,P,2,P,96,2,3,50,1,1.0,a Passed 1st time,4,833.6841900000001,g 700+
5.0,2.0,0,3,34.0,3.2,-0.92,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,698.947352,f 640-700
1.0,1.0,1,4,31.0,2.6,-1.26,F,7,F,94,1,5,59,0,0.0,c Failed,5,591.578933,e 580-640
3.0,6.0,1,1,39.0,3.2,0.08,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,777.894717,g 700+
6.0,6.0,0,1,39.0,3.2,0.27,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,4,777.894717,g 700+
9.0,8.0,1,3,29.0,3.3,0.58,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,629.9999869999999,e 580-640
10.0,10.0,1,1,41.0,4.0,2.02,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,889.473663,g 700+
6.0,7.0,0,1,35.0,3.0,0.38,P,7,P,95,2,4,62,1,1.0,a Passed 1st time,4,694.736825,f 640-700
5.0,6.0,0,5,40.0,3.3,0.13,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,6,803.68419,g 700+
3.0,6.0,0,3,37.0,3.3,0.11,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,756.3157709999999,g 700+
5.0,4.0,1,1,42.0,3.0,-0.4,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,4,805.263136,g 700+
8.0,8.0,0,4,38.0,4.0,0.61,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,842.105244,g 700+
5.0,6.0,1,6,37.0,2.9,0.17,P,7,P,95,1,5,47,0,1.0,a Passed 1st time,1,716.3157709999999,g 700+
10.0,10.0,0,1,37.0,3.8,1.6,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,4,806.3157709999999,g 700+
4.0,3.0,1,2,29.0,3.1,-0.58,F,7,F,94,1,3,47,0,0.0,c Failed,2,609.999987,e 580-640
3.0,1.0,0,1,30.0,2.7,-2.29,F,7,P,95,1,3,59,0,1.0,b Passed 2nd time,4,585.78946,e 580-640
4.0,4.0,0,5,37.0,3.2,-0.47,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,6,746.315771,g 700+
4.0,4.0,0,3,41.0,2.8,-0.42,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,769.473663,g 700+
8.0,10.0,1,3,36.0,2.6,1.26,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,670.526298,f 640-700
10.0,10.0,0,4,40.0,3.6,1.81,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,5,833.6841900000001,g 700+
1.0,4.0,1,4,47.0,3.0,-0.43,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,884.210501,g 700+
8.0,10.0,1,5,44.0,2.4,1.65,P,7,P,94,1,4,50,0,1.0,a Passed 1st time,6,776.842082,g 700+
10.0,10.0,0,4,36.0,3.9,1.9,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,5,800.526298,g 700+
9.0,9.0,0,1,32.0,3.7,1.06,P,2,P,95,2,2,58,1,1.0,a Passed 1st time,4,717.368406,g 700+
4.0,4.0,0,4,33.0,3.1,-0.46,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,5,673.157879,f 640-700
8.0,8.0,0,3,37.0,3.1,0.62,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,736.315771,g 700+
7.0,6.0,1,1,44.0,3.9,0.19,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,926.842082,g 700+
8.0,8.0,0,3,38.0,3.7,0.81,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,812.105244,g 700+
5.0,6.0,0,4,39.0,3.5,0.1,P,7,P,94,1,3,51,0,1.0,a Passed 1st time,5,807.8947169999999,g 700+
