decile1b,decile3,decile1,sex,cluster,lsat,ugpa,zfygpa,dob_yr,zgpa,fulltime,fam_inc,age,parttime,pass_bar,bar,tier,index604,indxgrp,indxgrp2
10.0,4.0,10.0,1,5,46.0,2.2,2.72,66,-0.36,1,4,59,0,1.0,a Passed 1st time,6,788.421028,g 700+,7
9.0,7.0,9.0,1,1,38.0,3.0,0.96,66,0.3,1,3,59,0,1.0,a Passed 1st time,4,742.105244,g 700+,6
4.0,7.0,4.0,1,4,36.0,3.9,-0.25,49,0.39,1,3,42,0,1.0,a Passed 1st time,5,800.526298,g 700+,7
7.0,8.0,7.0,0,2,33.5,3.1,0.34,69,0.55,1,4,62,0,1.0,a Passed 1st time,2,681.0526155,f 640-700,5
3.0,6.0,3.0,0,3,32.0,3.5,-0.56,69,-0.01,1,3,62,0,1.0,a Passed 1st time,3,697.368406,f 640-700,5
3.0,2.0,3.0,1,3,31.5,3.6,-0.67,68,-1.3,1,4,61,0,1.0,b Passed 2nd time,3,699.4736695,f 640-700,5
7.0,8.0,8.0,1,4,42.0,3.4,0.55,69,0.7,1,2,62,0,1.0,a Passed 1st time,5,845.2631359999999,g 700+,8
6.0,7.0,6.0,0,1,41.0,3.2,0.19,69,0.45,1,4,62,0,1.0,a Passed 1st time,4,809.473663,g 700+,7
4.0,2.0,4.0,0,4,46.0,3.8,-0.25,69,-1.04,1,3,62,0,1.0,a Passed 1st time,5,948.421028,g 700+,8
6.0,6.0,6.0,0,1,38.0,3.6,0.22,69,0.18,1,4,62,0,1.0,a Passed 1st time,4,802.105244,g 700+,7
8.0,9.0,8.0,0,3,42.0,3.2,0.82,63,1.09,1,4,56,0,1.0,a Passed 1st time,3,825.263136,g 700+,8
2.0,3.0,2.0,1,1,35.5,3.2,-1.06,67,-0.7,2,4,60,1,1.0,a Passed 1st time,4,722.6315615,g 700+,6
9.0,7.0,9.0,1,3,34.0,3.3,1.19,65,0.44,2,3,58,1,1.0,a Passed 1st time,3,708.9473519999999,g 700+,6
3.0,1.0,4.0,0,3,32.0,2.7,-0.5,67,-1.36,1,2,60,0,1.0,a Passed 1st time,3,617.368406,e 580-640,4
4.0,8.0,4.0,1,3,32.0,3.1,-0.37,69,0.67,1,4,62,0,1.0,a Passed 1st time,3,657.368406,f 640-700,5
1.0,3.0,2.0,0,3,42.0,3.3,-1.13,69,-0.58,1,4,62,0,1.0,a Passed 1st time,3,835.2631359999999,g 700+,8
8.0,8.0,8.0,0,5,41.0,4.0,0.63,67,0.76,1,2,65,0,1.0,a Passed 1st time,6,889.473663,g 700+,8
5.0,3.0,5.0,1,3,36.0,2.9,-0.12,69,-0.63,1,4,62,0,1.0,a Passed 1st time,3,700.526298,g 700+,6
9.0,10.0,9.0,1,3,33.0,3.1,1.19,68,1.7,1,3,66,0,1.0,a Passed 1st time,3,673.157879,f 640-700,5
9.0,7.0,9.0,1,6,23.0,2.8,1.0,67,0.48,1,3,60,0,1.0,a Passed 1st time,1,485.263149,c 460-520,2
3.0,3.0,4.0,1,3,23.0,3.1,-0.44,69,-0.77,1,5,67,0,1.0,a Passed 1st time,3,515.263149,c 460-520,2
10.0,10.0,10.0,1,3,40.0,3.3,2.15,69,1.84,1,3,62,0,1.0,a Passed 1st time,3,803.68419,g 700+,7
2.0,1.0,2.0,1,3,36.0,3.0,-0.94,69,-1.32,1,3,62,0,1.0,b Passed 2nd time,3,710.526298,g 700+,6
9.0,9.0,9.0,0,3,37.0,3.3,1.04,68,0.97,1,3,61,0,1.0,a Passed 1st time,3,756.3157709999999,g 700+,6
2.0,1.0,2.0,1,5,30.0,2.9,-0.86,67,-1.43,1,4,60,0,1.0,b Passed 2nd time,6,605.78946,e 580-640,4
1.0,1.0,2.0,0,1,27.0,2.6,-1.23,60,-1.72,2,1,53,1,0.0,c Failed,4,528.4210410000001,d 520-580,3
1.0,1.0,1.0,0,1,23.0,2.6,-1.42,68,-1.77,1,3,61,0,1.0,a Passed 1st time,4,465.263149,c 460-520,2
7.0,9.0,7.0,1,4,38.0,2.7,0.35,64,0.94,1,3,57,0,1.0,a Passed 1st time,5,712.105244,g 700+,6
10.0,10.0,10.0,0,2,45.0,3.1,2.23,68,2.14,1,4,61,0,1.0,b Passed 2nd time,2,862.6315549999999,g 700+,8
3.0,1.0,4.0,0,3,40.0,2.6,-0.44,67,-1.36,1,4,60,0,1.0,b Passed 2nd time,3,733.6841900000001,g 700+,6
3.0,4.0,4.0,1,1,40.0,3.6,-0.45,69,-0.4,1,4,62,0,1.0,a Passed 1st time,4,833.6841900000001,g 700+,8
7.0,7.0,7.0,1,1,40.0,3.6,0.4,69,0.3,1,3,62,0,1.0,a Passed 1st time,4,833.6841900000001,g 700+,8
10.0,10.0,10.0,1,3,38.0,2.6,1.75,67,1.94,2,4,60,1,1.0,a Passed 1st time,3,702.105244,g 700+,6
3.0,3.0,3.0,0,5,39.5,3.6,-0.69,67,-0.51,1,4,60,0,1.0,a Passed 1st time,6,825.7894535,g 700+,8
2.0,5.0,2.0,0,4,33.5,3.2,-0.83,68,-0.17,1,3,61,0,1.0,a Passed 1st time,5,691.0526155,f 640-700,5
6.0,6.0,6.0,1,3,42.0,3.2,0.08,69,0.02,1,4,62,0,1.0,a Passed 1st time,3,825.263136,g 700+,8
7.0,8.0,8.0,1,3,30.0,3.2,0.54,69,0.74,1,4,62,0,1.0,a Passed 1st time,3,635.78946,e 580-640,4
9.0,9.0,9.0,1,2,35.0,3.2,1.21,68,1.07,1,2,61,0,1.0,a Passed 1st time,2,714.736825,g 700+,6
8.0,9.0,8.0,1,1,42.0,3.4,0.86,66,1.05,1,3,59,0,1.0,a Passed 1st time,4,845.2631359999999,g 700+,8
10.0,9.0,10.0,1,1,42.0,4.0,1.5,68,1.22,1,3,61,0,1.0,a Passed 1st time,4,905.263136,g 700+,8
9.0,9.0,9.0,0,4,41.0,2.9,1.06,68,0.96,1,3,61,0,1.0,a Passed 1st time,5,779.473663,g 700+,7
7.0,9.0,7.0,1,5,41.0,3.9,0.61,64,1.24,1,4,57,0,1.0,a Passed 1st time,6,879.473663,g 700+,8
2.0,2.0,2.0,1,1,39.0,3.4,-0.89,69,-0.97,1,4,67,0,1.0,a Passed 1st time,4,797.8947169999999,g 700+,7
8.0,8.0,8.0,0,1,40.0,3.3,0.86,62,0.78,1,3,55,0,1.0,a Passed 1st time,4,803.68419,g 700+,7
1.0,1.0,1.0,0,3,30.0,3.5,-1.32,69,-1.51,1,3,62,0,1.0,a Passed 1st time,3,665.78946,f 640-700,5
5.0,7.0,5.0,0,5,37.0,3.4,-0.06,69,0.27,1,4,62,0,1.0,a Passed 1st time,6,766.3157709999999,g 700+,7
10.0,10.0,10.0,1,4,36.0,3.9,1.77,69,1.91,1,2,62,0,1.0,a Passed 1st time,5,800.526298,g 700+,7
5.0,5.0,5.0,0,1,36.0,3.5,-0.12,66,-0.06,1,3,59,0,1.0,a Passed 1st time,4,760.526298,g 700+,7
3.0,3.0,4.0,1,3,33.0,2.9,-0.47,67,-0.65,1,3,60,0,1.0,a Passed 1st time,3,653.157879,f 640-700,5
7.0,7.0,8.0,0,3,38.0,3.5,0.55,68,0.46,1,3,61,0,1.0,a Passed 1st time,3,792.105244,g 700+,7
1.0,1.0,1.0,1,5,31.0,3.1,-1.99,69,-2.03,1,1,62,0,1.0,a Passed 1st time,6,641.578933,f 640-700,5
8.0,9.0,8.0,1,4,46.0,3.6,0.69,66,1.01,1,1,59,0,1.0,a Passed 1st time,5,928.421028,g 700+,8
6.0,5.0,6.0,1,1,37.0,2.9,0.2,66,-0.14,1,4,59,0,1.0,a Passed 1st time,4,716.3157709999999,g 700+,6
2.0,3.0,3.0,0,3,29.0,2.5,-0.75,61,-0.78,1,4,59,0,0.0,c Failed,3,549.9999869999999,d 520-580,3
1.0,1.0,1.0,1,5,40.0,3.4,-1.53,69,-1.49,1,2,67,0,1.0,a Passed 1st time,6,813.68419,g 700+,7
9.0,9.0,10.0,1,3,35.0,3.5,1.26,68,0.98,1,4,61,0,1.0,a Passed 1st time,3,744.736825,g 700+,6
9.0,8.0,9.0,0,3,37.0,2.9,0.92,63,0.62,1,5,56,0,1.0,a Passed 1st time,3,716.3157709999999,g 700+,6
10.0,10.0,10.0,0,4,44.0,3.8,1.36,68,1.5,1,3,61,0,1.0,a Passed 1st time,5,916.842082,g 700+,8
10.0,9.0,10.0,0,3,40.0,3.6,1.4,67,0.91,1,3,60,0,1.0,a Passed 1st time,3,833.6841900000001,g 700+,8
10.0,10.0,10.0,0,5,43.0,3.6,2.45,46,2.8,1,2,44,0,1.0,a Passed 1st time,6,881.052609,g 700+,8
6.0,6.0,6.0,1,1,36.0,3.2,0.17,69,0.08,1,4,62,0,1.0,a Passed 1st time,4,730.526298,g 700+,6
7.0,7.0,7.0,0,5,36.0,3.9,0.6,64,0.3,1,2,57,0,1.0,a Passed 1st time,6,800.526298,g 700+,7
8.0,7.0,8.0,0,1,37.0,3.8,0.64,62,0.45,1,3,55,0,1.0,a Passed 1st time,4,806.3157709999999,g 700+,7
7.0,8.0,8.0,0,1,37.0,3.7,0.59,56,0.75,1,3,49,0,1.0,a Passed 1st time,4,796.315771,g 700+,7
8.0,7.0,8.0,0,3,42.0,3.9,0.61,62,0.47,1,3,55,0,1.0,a Passed 1st time,3,895.2631359999999,g 700+,8
9.0,10.0,9.0,1,5,44.0,3.6,1.26,69,1.57,1,3,62,0,1.0,a Passed 1st time,6,896.842082,g 700+,8
5.0,7.0,5.0,0,1,40.0,3.7,-0.05,68,0.4,1,4,66,0,1.0,b Passed 2nd time,4,843.6841900000001,g 700+,8
8.0,8.0,8.0,0,2,31.0,3.5,0.61,66,0.7,1,3,59,0,1.0,a Passed 1st time,2,681.578933,f 640-700,5
2.0,5.0,2.0,0,1,39.0,3.0,-0.9,53,-0.09,1,3,46,0,1.0,a Passed 1st time,4,757.8947169999999,g 700+,6
7.0,7.0,7.0,0,1,41.0,3.8,0.43,69,0.41,1,4,62,0,1.0,a Passed 1st time,4,869.473663,g 700+,8
1.0,3.0,1.0,1,4,35.0,3.4,-1.96,65,-0.76,1,3,58,0,1.0,a Passed 1st time,5,734.736825,g 700+,6
5.0,6.0,5.0,1,3,42.0,3.2,-0.1,69,0.0,1,4,62,0,1.0,a Passed 1st time,3,825.263136,g 700+,8
2.0,2.0,2.0,1,3,38.0,2.2,-0.94,64,-0.91,1,4,57,0,1.0,a Passed 1st time,3,662.105244,f 640-700,5
10.0,9.0,10.0,1,1,39.5,2.9,1.39,69,1.13,1,4,62,0,1.0,a Passed 1st time,4,755.7894534999999,g 700+,6
10.0,10.0,10.0,0,6,28.0,3.1,2.23,66,2.18,1,3,64,0,1.0,a Passed 1st time,1,594.210514,e 580-640,4
3.0,2.0,3.0,0,1,37.0,3.1,-0.72,69,-1.1,1,4,62,0,1.0,a Passed 1st time,4,736.315771,g 700+,6
2.0,1.0,3.0,1,3,37.0,2.5,-0.77,68,-1.55,1,5,61,0,1.0,b Passed 2nd time,3,676.315771,f 640-700,5
7.0,5.0,7.0,1,5,47.0,3.8,0.5,69,-0.04,1,4,62,0,1.0,a Passed 1st time,6,964.210501,g 700+,8
7.0,8.0,8.0,1,3,36.0,3.3,0.53,63,0.58,1,4,56,0,1.0,a Passed 1st time,3,740.526298,g 700+,6
7.0,7.0,7.0,1,4,42.0,3.8,0.54,64,0.38,1,2,57,0,1.0,a Passed 1st time,5,885.2631359999999,g 700+,8
6.0,6.0,6.0,0,5,45.0,3.6,0.25,67,0.19,1,4,65,0,1.0,a Passed 1st time,6,912.631555,g 700+,8
2.0,2.0,2.0,1,3,40.0,2.5,-0.93,65,-1.04,1,3,58,0,1.0,a Passed 1st time,3,723.68419,g 700+,6
3.0,1.0,3.0,1,1,38.0,2.9,-0.58,67,-1.87,1,3,61,0,1.0,b Passed 2nd time,4,732.105244,g 700+,6
4.0,5.0,4.0,1,5,44.0,3.8,-0.39,69,-0.18,1,5,62,0,1.0,a Passed 1st time,6,916.842082,g 700+,8
1.0,1.0,2.0,0,2,34.0,3.0,-1.27,67,-1.48,1,3,60,0,1.0,b Passed 2nd time,2,678.9473519999999,f 640-700,5
8.0,9.0,8.0,0,1,37.0,4.0,0.79,68,0.88,1,3,61,0,1.0,a Passed 1st time,4,826.315771,g 700+,8
3.0,4.0,3.0,1,5,47.0,3.5,-0.6,69,-0.37,1,4,62,0,1.0,a Passed 1st time,6,934.210501,g 700+,8
5.0,6.0,5.0,1,6,30.7,1.9,-0.02,66,0.03,1,4,64,0,0.0,c Failed,1,516.8420911,c 460-520,2
4.0,2.0,4.0,0,4,40.5,3.1,-0.43,66,-0.92,1,4,59,0,1.0,a Passed 1st time,5,791.5789265,g 700+,7
6.0,4.0,6.0,1,1,41.0,3.9,0.19,68,-0.46,1,3,61,0,1.0,a Passed 1st time,4,879.473663,g 700+,8
7.0,5.0,8.0,0,3,40.0,3.5,0.53,69,-0.11,1,4,67,0,1.0,a Passed 1st time,3,823.68419,g 700+,8
10.0,9.0,10.0,0,1,41.0,3.4,1.57,68,1.01,1,3,61,0,1.0,a Passed 1st time,4,829.473663,g 700+,8
1.0,1.0,1.0,0,1,26.0,3.0,-1.57,69,-1.58,1,5,67,0,0.0,c Failed,4,552.631568,d 520-580,3
1.0,1.0,1.0,0,3,31.5,3.3,-1.62,58,-1.66,2,4,51,1,1.0,a Passed 1st time,3,669.4736694999999,f 640-700,5
4.0,1.0,4.0,0,1,39.0,3.6,-0.31,64,-1.77,1,3,57,0,1.0,b Passed 2nd time,4,817.894717,g 700+,7
7.0,7.0,7.0,0,2,30.0,3.5,0.3,68,0.23,1,3,61,0,1.0,b Passed 2nd time,2,665.78946,f 640-700,5
10.0,10.0,10.0,1,3,34.0,3.5,1.75,51,3.15,1,3,44,0,1.0,a Passed 1st time,3,728.9473519999999,g 700+,6
7.0,9.0,8.0,0,4,44.0,3.7,0.55,69,1.02,1,4,62,0,1.0,a Passed 1st time,5,906.842082,g 700+,8
2.0,5.0,3.0,1,1,39.0,3.5,-0.81,56,-0.07,1,3,49,0,1.0,a Passed 1st time,4,807.8947169999999,g 700+,7
9.0,7.0,9.0,1,5,48.0,3.5,1.26,70,0.37,1,3,63,0,1.0,a Passed 1st time,6,949.999974,g 700+,8
5.0,5.0,5.0,0,1,42.0,3.3,-0.11,68,-0.22,1,3,61,0,1.0,a Passed 1st time,4,835.2631359999999,g 700+,8
9.0,9.0,9.0,1,2,32.5,2.8,0.94,68,1.12,1,3,61,0,1.0,a Passed 1st time,2,635.2631425,e 580-640,4
6.0,6.0,7.0,1,1,47.0,3.4,0.32,68,0.27,1,4,61,0,1.0,a Passed 1st time,4,924.210501,g 700+,8
7.0,10.0,7.0,1,4,44.0,3.9,0.44,63,1.31,1,3,56,0,1.0,a Passed 1st time,5,926.842082,g 700+,8
2.0,3.0,2.0,1,2,34.0,2.5,-0.99,68,-0.91,1,5,61,0,1.0,a Passed 1st time,2,628.9473519999999,e 580-640,4
2.0,2.0,2.0,0,1,30.0,3.2,-1.03,53,-0.99,1,3,46,0,1.0,a Passed 1st time,4,635.78946,e 580-640,4
6.0,4.0,6.0,1,1,37.0,3.5,0.23,68,-0.53,1,1,61,0,1.0,a Passed 1st time,4,776.315771,g 700+,7
3.0,6.0,4.0,0,3,34.0,3.0,-0.47,69,0.01,1,2,62,0,1.0,a Passed 1st time,3,678.9473519999999,f 640-700,5
1.0,1.0,1.0,1,3,31.0,3.0,-1.46,49,-1.34,2,2,42,1,0.0,c Failed,3,631.578933,e 580-640,4
10.0,10.0,10.0,0,3,38.0,3.2,1.49,56,1.7,2,2,49,1,1.0,a Passed 1st time,3,762.105244,g 700+,7
3.0,1.0,4.0,0,3,34.0,3.0,-0.5,69,-1.41,1,4,62,0,0.0,c Failed,3,678.9473519999999,f 640-700,5
6.0,4.0,6.0,1,4,41.0,3.6,0.16,62,-0.35,1,4,55,0,1.0,a Passed 1st time,5,849.473663,g 700+,8
3.0,2.0,3.0,0,5,36.5,3.3,-0.52,65,-0.85,1,4,58,0,1.0,a Passed 1st time,6,748.4210344999999,g 700+,6
1.0,2.0,1.0,0,5,47.0,3.4,-1.29,69,-1.06,1,3,62,0,1.0,a Passed 1st time,6,924.210501,g 700+,8
6.0,7.0,6.0,0,1,39.0,3.5,0.19,69,0.45,1,2,62,0,1.0,a Passed 1st time,4,807.8947169999999,g 700+,7
7.0,5.0,8.0,1,3,41.0,2.9,0.56,69,-0.03,1,4,62,0,1.0,a Passed 1st time,3,779.473663,g 700+,7
7.0,8.0,7.0,0,3,40.0,2.9,0.51,67,0.62,1,3,60,0,1.0,a Passed 1st time,3,763.68419,g 700+,7
8.0,7.0,8.0,0,1,38.0,3.9,0.76,58,0.46,1,4,51,0,1.0,a Passed 1st time,4,832.105244,g 700+,8
5.0,6.0,6.0,0,6,36.0,2.7,0.11,66,0.01,1,4,59,0,1.0,a Passed 1st time,1,680.526298,f 640-700,5
3.0,4.0,3.0,1,1,38.0,3.3,-0.54,69,-0.44,1,3,67,0,1.0,a Passed 1st time,4,772.105244,g 700+,7
8.0,7.0,8.0,1,4,46.0,3.4,0.73,68,0.28,1,5,61,0,1.0,a Passed 1st time,5,908.421028,g 700+,8
5.0,5.0,6.0,1,3,36.0,2.5,0.03,68,-0.15,1,4,61,0,1.0,a Passed 1st time,3,660.526298,f 640-700,5
9.0,9.0,9.0,1,3,30.5,3.1,0.96,68,0.91,1,4,61,0,1.0,a Passed 1st time,3,633.6841965,e 580-640,4
3.0,6.0,3.0,0,3,39.0,3.4,-0.68,65,0.0,1,3,58,0,1.0,a Passed 1st time,3,797.8947169999999,g 700+,7
8.0,7.0,8.0,1,3,34.0,3.2,0.75,67,0.47,1,3,60,0,1.0,a Passed 1st time,3,698.947352,f 640-700,5
10.0,10.0,10.0,0,1,41.0,3.8,1.6,69,1.49,1,3,62,0,1.0,a Passed 1st time,4,869.473663,g 700+,8
2.0,5.0,2.0,0,4,43.0,3.6,-0.99,67,-0.1,1,4,60,0,1.0,a Passed 1st time,5,881.052609,g 700+,8
1.0,3.0,1.0,1,1,33.0,3.1,-1.31,68,-0.84,1,2,61,0,1.0,a Passed 1st time,4,673.157879,f 640-700,5
9.0,10.0,9.0,1,1,39.0,3.3,1.06,69,1.32,1,4,62,0,1.0,a Passed 1st time,4,787.8947169999999,g 700+,7
3.0,3.0,3.0,0,2,34.0,2.6,-0.7,68,-0.67,1,4,61,0,1.0,a Passed 1st time,2,638.947352,e 580-640,4
1.0,4.0,1.0,0,2,28.0,3.1,-1.27,68,-0.53,1,1,66,0,1.0,a Passed 1st time,2,594.210514,e 580-640,4
7.0,7.0,7.0,0,4,46.0,3.9,0.43,48,0.33,1,4,41,0,1.0,a Passed 1st time,5,958.421028,g 700+,8
5.0,5.0,5.0,0,3,37.0,3.4,-0.1,69,-0.14,1,3,62,0,1.0,a Passed 1st time,3,766.3157709999999,g 700+,7
1.0,2.0,2.0,1,3,27.0,2.3,-1.26,62,-1.27,1,3,55,0,1.0,a Passed 1st time,3,498.421041,c 460-520,2
6.0,7.0,6.0,1,5,35.0,3.7,0.17,69,0.54,1,5,62,0,1.0,a Passed 1st time,6,764.736825,g 700+,7
1.0,1.0,2.0,0,4,35.0,3.0,-1.23,69,-1.41,1,4,62,0,1.0,b Passed 2nd time,5,694.736825,f 640-700,5
7.0,6.0,7.0,1,4,35.0,3.2,0.35,67,0.26,1,4,60,0,1.0,a Passed 1st time,5,714.736825,g 700+,6
5.0,3.0,5.0,0,3,26.5,2.8,-0.12,67,-0.67,1,5,60,0,1.0,a Passed 1st time,3,540.5263044999999,d 520-580,3
4.0,3.0,4.0,1,1,40.0,2.9,-0.41,69,-0.8,1,4,62,0,1.0,a Passed 1st time,4,763.68419,g 700+,7
9.0,9.0,9.0,0,3,39.0,3.3,1.16,69,1.25,1,4,62,0,1.0,a Passed 1st time,3,787.8947169999999,g 700+,7
1.0,1.0,1.0,1,1,28.0,3.1,-1.82,54,-2.27,2,3,47,1,0.0,c Failed,4,594.210514,e 580-640,4
1.0,1.0,1.0,1,6,22.5,2.9,-1.28,59,-1.44,1,3,57,0,1.0,a Passed 1st time,1,487.3684125,c 460-520,2
7.0,2.0,7.0,1,4,34.0,3.3,0.33,69,-1.01,1,4,62,0,0.0,c Failed,5,708.9473519999999,g 700+,6
7.0,4.0,7.0,1,1,39.0,3.9,0.54,68,-0.49,1,3,61,0,1.0,a Passed 1st time,4,847.8947169999999,g 700+,8
9.0,7.0,9.0,1,4,44.0,3.8,0.89,69,0.29,1,4,62,0,1.0,a Passed 1st time,5,916.842082,g 700+,8
3.0,3.0,4.0,0,3,33.0,3.5,-0.48,69,-0.76,1,3,62,0,1.0,a Passed 1st time,3,713.157879,g 700+,6
1.0,1.0,1.0,0,4,38.0,2.8,-1.84,69,-1.33,1,2,62,0,1.0,a Passed 1st time,5,722.105244,g 700+,6
8.0,9.0,8.0,1,4,39.0,3.6,0.75,67,0.91,1,3,60,0,1.0,a Passed 1st time,5,817.894717,g 700+,7
10.0,10.0,10.0,0,3,48.0,3.2,1.55,63,1.67,1,4,56,0,1.0,a Passed 1st time,3,919.999974,g 700+,8
4.0,2.0,4.0,1,1,38.0,2.8,-0.4,68,-1.11,1,3,61,0,0.0,c Failed,4,722.105244,g 700+,6
4.0,4.0,5.0,1,5,46.0,3.0,-0.21,66,-0.46,1,4,59,0,1.0,a Passed 1st time,6,868.421028,g 700+,8
6.0,5.0,6.0,0,1,40.0,3.1,0.19,55,-0.11,1,3,48,0,1.0,a Passed 1st time,4,783.6841900000001,g 700+,7
10.0,10.0,10.0,0,4,39.0,3.3,1.41,69,1.97,1,5,62,0,1.0,a Passed 1st time,5,787.8947169999999,g 700+,7
8.0,8.0,8.0,0,1,41.0,3.6,0.79,68,0.77,1,4,61,0,1.0,a Passed 1st time,4,849.473663,g 700+,8
3.0,5.0,3.0,0,4,43.0,3.9,-0.57,69,-0.04,1,2,62,0,1.0,a Passed 1st time,5,911.052609,g 700+,8
6.0,6.0,6.0,1,1,36.0,3.3,0.29,67,0.03,1,3,60,0,1.0,a Passed 1st time,4,740.526298,g 700+,6
7.0,6.0,7.0,0,3,33.0,2.8,0.44,62,0.03,2,5,55,1,1.0,a Passed 1st time,3,643.157879,f 640-700,5
9.0,7.0,9.0,1,2,31.0,2.8,1.1,69,0.47,1,3,67,0,1.0,a Passed 1st time,2,611.578933,e 580-640,4
6.0,8.0,6.0,1,1,45.0,3.5,0.23,67,0.62,1,4,60,0,1.0,a Passed 1st time,4,902.631555,g 700+,8
8.0,9.0,8.0,1,5,43.0,3.6,0.93,68,0.87,1,5,61,0,1.0,a Passed 1st time,6,881.052609,g 700+,8
8.0,9.0,8.0,1,5,41.0,3.7,0.9,69,1.1,1,4,62,0,1.0,a Passed 1st time,6,859.473663,g 700+,8
4.0,4.0,4.0,0,4,41.0,3.6,-0.43,68,-0.39,1,3,61,0,1.0,a Passed 1st time,5,849.473663,g 700+,8
6.0,6.0,6.0,1,4,47.0,3.8,0.09,69,0.22,1,4,62,0,1.0,a Passed 1st time,5,964.210501,g 700+,8
4.0,5.0,5.0,1,2,29.0,3.0,-0.28,69,-0.06,1,4,62,0,1.0,b Passed 2nd time,2,599.9999869999999,e 580-640,4
8.0,8.0,8.0,1,1,37.0,3.6,0.81,69,0.74,1,3,62,0,1.0,a Passed 1st time,4,786.315771,g 700+,7
10.0,10.0,10.0,0,6,34.0,2.7,1.59,68,2.37,1,2,61,0,1.0,a Passed 1st time,1,648.947352,f 640-700,5
4.0,6.0,4.0,1,5,42.0,3.7,-0.35,69,0.11,1,4,62,0,1.0,a Passed 1st time,6,875.263136,g 700+,8
6.0,3.0,7.0,1,1,37.0,3.6,0.29,64,-0.63,1,4,62,0,1.0,a Passed 1st time,4,786.315771,g 700+,7
9.0,6.0,9.0,0,1,39.0,3.4,1.0,69,0.19,1,4,62,0,1.0,b Passed 2nd time,4,797.8947169999999,g 700+,7
1.0,1.0,1.0,0,3,31.0,2.5,-1.5,67,-2.11,2,2,65,1,0.0,c Failed,3,581.578933,e 580-640,4
8.0,8.0,8.0,1,1,38.0,3.2,0.66,68,0.59,1,4,61,0,1.0,a Passed 1st time,4,762.105244,g 700+,7
10.0,9.0,10.0,0,3,36.0,3.5,1.54,65,1.22,1,4,58,0,1.0,a Passed 1st time,3,760.526298,g 700+,7
1.0,1.0,1.0,0,3,32.0,3.2,-1.48,69,-1.65,1,4,62,0,1.0,b Passed 2nd time,3,667.368406,f 640-700,5
4.0,3.0,5.0,0,3,34.5,3.0,-0.2,68,-0.63,1,3,61,0,1.0,a Passed 1st time,3,686.8420885,f 640-700,5
9.0,8.0,10.0,1,3,34.0,3.0,1.28,69,0.76,1,4,62,0,1.0,a Passed 1st time,3,678.9473519999999,f 640-700,5
10.0,10.0,10.0,1,4,44.0,3.5,2.65,67,1.73,1,4,60,0,1.0,a Passed 1st time,5,886.842082,g 700+,8
1.0,2.0,1.0,0,1,30.0,3.2,-1.38,68,-1.32,1,3,61,0,0.0,c Failed,4,635.78946,e 580-640,4
1.0,1.0,1.0,1,3,30.5,3.5,-1.99,69,-2.17,1,4,62,0,1.0,a Passed 1st time,3,673.6841965,f 640-700,5
7.0,9.0,8.0,1,1,45.0,2.3,0.59,59,0.92,2,3,52,1,1.0,a Passed 1st time,4,782.6315549999999,g 700+,7
9.0,9.0,9.0,1,5,42.0,3.7,1.1,69,0.93,1,3,62,0,1.0,a Passed 1st time,6,875.263136,g 700+,8
1.0,4.0,1.0,0,3,38.0,2.9,-1.51,69,-0.31,1,4,62,0,1.0,a Passed 1st time,3,732.105244,g 700+,6
10.0,10.0,10.0,1,1,39.0,4.0,1.59,70,1.55,1,2,63,0,1.0,a Passed 1st time,4,857.8947169999999,g 700+,8
10.0,10.0,10.0,1,1,40.0,3.5,2.17,55,2.27,1,3,48,0,1.0,a Passed 1st time,4,823.68419,g 700+,8
10.0,10.0,10.0,0,4,35.0,4.0,1.9,68,1.74,1,4,61,0,1.0,a Passed 1st time,5,794.736825,g 700+,7
7.0,9.0,7.0,0,4,48.0,3.5,0.4,69,0.87,1,4,62,0,1.0,a Passed 1st time,5,949.999974,g 700+,8
5.0,5.0,6.0,0,4,35.0,3.3,0.01,64,-0.15,2,4,62,1,1.0,a Passed 1st time,5,724.736825,g 700+,6
7.0,5.0,7.0,1,4,41.0,3.6,0.33,69,-0.18,1,3,62,0,1.0,a Passed 1st time,5,849.473663,g 700+,8
9.0,10.0,9.0,1,3,42.0,3.1,1.18,57,1.74,1,4,50,0,1.0,a Passed 1st time,3,815.263136,g 700+,7
5.0,9.0,5.0,1,4,30.5,2.7,-0.17,63,1.22,2,3,61,1,1.0,a Passed 1st time,5,593.6841965,e 580-640,4
4.0,4.0,5.0,1,4,36.0,3.2,-0.21,69,-0.4,1,4,62,0,1.0,a Passed 1st time,5,730.526298,g 700+,6
3.0,3.0,3.0,1,1,37.0,3.3,-0.56,69,-0.64,1,4,62,0,1.0,a Passed 1st time,4,756.3157709999999,g 700+,6
10.0,9.0,10.0,0,5,36.0,3.6,1.47,69,1.19,1,4,62,0,1.0,a Passed 1st time,6,770.526298,g 700+,7
5.0,6.0,5.0,0,1,41.0,3.8,-0.08,70,0.05,1,1,63,0,1.0,a Passed 1st time,4,869.473663,g 700+,8
7.0,9.0,7.0,1,1,40.0,3.6,0.41,52,1.24,2,3,50,1,1.0,a Passed 1st time,4,833.6841900000001,g 700+,8
2.0,5.0,2.0,0,3,34.0,3.2,-0.92,68,-0.26,1,4,61,0,1.0,a Passed 1st time,3,698.947352,f 640-700,5
1.0,1.0,1.0,1,4,31.0,2.6,-1.26,66,-1.87,1,5,59,0,0.0,c Failed,5,591.578933,e 580-640,4
