sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
1,30,0,0,0,0,0,3,0,154,1
1,27,0,1,0,0,0,0,0,389,0
0,20,2,1,0,0,2,0,0,166,0
0,29,0,0,0,0,0,0,0,347,1
0,28,0,1,0,0,0,5,0,388,1
0,37,0,0,0,0,0,0,1,38,0
0,25,0,0,0,0,0,2,0,250,0
0,23,2,1,0,0,1,3,0,388,1
1,32,0,0,0,0,0,0,1,38,0
1,44,0,1,0,0,0,1,0,166,0
0,41,0,0,0,0,0,8,0,149,0
0,30,0,1,0,0,0,3,0,200,0
0,27,0,0,0,0,0,2,1,38,1
0,32,0,0,0,0,0,0,0,282,1
0,40,0,0,0,1,1,24,1,38,1
0,34,0,0,0,0,0,2,1,213,0
1,33,0,0,0,0,0,3,1,38,0
0,33,0,1,0,0,0,0,0,302,0
0,37,0,0,0,0,0,1,1,38,0
0,28,0,0,0,0,0,9,1,38,0
1,25,0,0,0,0,0,0,0,13,1
1,30,0,0,0,0,0,1,1,123,0
1,47,1,0,0,0,0,0,1,119,0
0,24,2,1,0,0,0,0,0,166,1
0,31,0,1,0,0,0,9,0,388,1
0,52,1,0,0,0,0,0,0,202,1
0,25,0,0,0,0,1,5,0,231,1
1,46,1,0,0,0,0,7,1,38,0
0,62,1,1,0,0,0,3,1,38,0
0,36,0,1,0,0,0,0,1,38,1
0,24,2,0,0,0,1,2,0,351,1
0,37,0,0,0,0,0,3,1,149,1
0,25,0,1,0,2,1,9,0,388,0
0,21,2,0,0,0,1,0,1,38,1
0,38,0,0,0,0,0,0,1,38,0
0,29,0,0,0,0,0,5,0,281,1
0,52,1,0,0,0,0,0,1,38,1
0,29,0,0,0,0,0,5,0,261,0
0,59,1,0,0,0,0,13,0,155,1
0,39,0,0,0,0,0,2,0,281,0
0,48,1,0,0,0,0,1,1,123,0
0,31,0,0,0,0,0,3,1,38,1
0,20,2,0,0,1,1,1,0,52,1
0,50,1,1,0,0,0,0,1,92,0
0,27,0,0,0,0,0,7,0,58,1
0,27,0,0,0,0,0,0,1,38,0
0,31,0,1,0,0,0,4,0,155,1
1,24,2,0,0,0,0,2,1,367,0
0,24,2,0,0,0,0,4,0,162,1
0,30,0,1,0,0,0,0,1,253,1
0,41,0,1,0,0,0,0,0,282,0
0,38,0,0,0,0,0,1,0,65,0
0,32,0,0,0,0,0,2,0,282,1
0,69,1,1,0,0,0,0,1,93,1
0,25,0,1,0,0,0,1,0,282,0
0,55,1,1,0,0,0,0,1,38,1
0,28,0,0,1,0,0,7,0,166,1
0,27,0,1,0,0,0,0,1,91,1
1,20,2,0,0,0,0,1,0,44,1
0,36,0,0,0,0,0,2,0,124,1
1,39,0,0,0,0,2,10,0,45,1
0,25,0,0,0,1,1,10,0,109,1
1,35,0,1,0,0,0,1,1,38,0
0,32,0,0,0,1,3,12,1,38,1
0,69,1,0,0,0,0,0,1,38,0
0,21,2,1,0,0,1,1,1,80,0
0,41,0,1,0,0,0,1,0,388,0
0,21,2,0,0,0,0,0,0,166,0
0,38,0,0,0,0,0,0,0,124,0
0,21,2,0,0,0,0,1,0,340,1
0,35,0,1,0,0,0,2,1,383,1
0,34,0,0,0,0,0,5,1,38,0
0,52,1,1,0,0,0,0,1,38,0
0,21,2,0,0,0,0,0,0,388,0
0,43,0,0,0,0,0,8,1,38,0
1,32,0,1,0,0,0,0,0,166,0
0,49,1,1,0,0,0,5,0,307,1
1,21,2,0,0,0,0,0,1,38,0
0,28,0,0,0,0,0,5,0,77,1
1,65,1,1,0,0,0,1,0,177,0
1,27,0,1,0,0,0,0,1,38,0
0,48,1,1,0,0,0,20,0,282,1
0,20,2,0,0,0,0,0,1,38,1
0,49,1,0,0,0,0,7,0,67,1
0,42,0,0,0,0,0,6,1,26,0
0,63,1,0,0,0,0,6,0,388,0
0,40,0,1,0,0,0,0,1,123,0
0,34,0,0,0,0,0,0,0,149,0
0,21,2,0,0,0,0,1,0,166,1
0,27,0,1,0,0,0,1,1,38,0
0,29,0,0,0,0,0,0,1,38,0
0,35,0,1,0,0,0,0,1,38,1
1,50,1,0,0,0,0,0,1,38,0
0,47,1,1,0,0,0,0,1,38,0
0,44,0,1,0,0,0,2,1,38,0
0,56,1,0,0,0,0,0,0,225,0
0,23,2,0,0,0,0,0,1,38,0
0,54,1,0,0,0,0,10,0,282,0
0,38,0,1,0,0,0,17,0,155,0
0,25,0,0,0,0,0,0,0,219,1
0,44,0,1,0,0,0,2,0,155,1
0,52,1,0,0,0,0,3,1,303,1
1,52,1,1,0,0,0,0,0,155,1
0,21,2,0,0,0,0,0,1,296,1
1,30,0,1,0,0,0,9,0,388,1
0,56,1,0,0,0,0,6,0,282,0
0,35,0,0,0,0,0,12,0,290,1
0,39,0,1,0,0,0,1,0,54,0
0,29,0,1,0,0,0,0,1,38,0
0,23,2,0,0,0,0,2,0,166,1
0,26,0,1,0,0,0,0,1,81,0
1,64,1,0,0,0,0,1,1,303,1
1,58,1,0,0,0,0,0,0,170,0
0,20,2,1,0,0,2,1,0,168,1
0,21,2,0,0,0,0,0,0,166,1
0,21,2,0,0,0,0,0,0,59,0
0,23,2,0,0,0,0,0,0,166,0
0,46,1,0,0,0,0,3,0,388,0
0,25,0,0,0,13,1,21,0,124,1
0,35,0,0,0,0,0,5,0,282,0
1,30,0,0,0,0,0,0,1,38,0
0,47,1,1,0,0,0,1,0,166,0
0,30,0,1,0,0,0,4,0,374,0
0,47,1,0,0,0,0,1,0,282,0
0,39,0,0,0,0,0,1,0,282,1
0,30,0,0,0,0,0,2,1,336,1
0,24,2,1,0,0,2,1,0,265,0
0,45,1,1,0,0,0,3,0,10,0
0,26,0,1,0,0,0,2,0,166,1
0,39,0,1,0,0,0,3,0,282,0
0,40,0,1,0,0,0,1,0,166,0
0,24,2,0,0,0,0,0,0,281,0
0,23,2,0,0,0,1,1,0,282,0
0,61,1,1,0,0,0,0,1,123,0
0,42,0,1,0,0,0,3,0,329,1
0,38,0,0,0,0,0,3,0,149,1
0,67,1,1,0,0,0,0,0,166,1
0,23,2,1,0,0,0,2,0,12,0
0,31,0,1,0,0,0,1,0,274,1
0,40,0,0,1,0,0,15,0,388,0
0,44,0,0,0,0,0,0,0,388,0
0,37,0,0,0,0,0,10,0,184,1
1,22,2,0,0,1,0,3,1,217,0
0,31,0,1,0,0,0,6,1,38,1
0,28,0,0,0,0,0,9,0,66,1
0,24,2,0,0,0,0,5,1,388,0
0,33,0,1,0,0,0,9,0,277,0
1,30,0,0,0,3,2,10,0,282,1
0,31,0,0,0,1,0,5,0,388,0
0,35,0,0,0,0,0,0,0,250,1
0,57,1,0,0,0,0,23,0,388,1
1,39,0,1,0,0,0,8,0,237,1
0,65,1,1,0,0,0,3,0,59,0
1,22,2,1,0,0,0,0,1,38,0
1,35,0,0,0,0,0,2,0,388,0
0,29,0,0,0,1,0,2,1,38,1
0,62,1,0,0,0,0,13,0,304,1
0,22,2,0,0,0,0,0,1,234,1
0,31,0,0,0,0,0,8,0,124,1
1,56,1,0,0,0,0,1,0,282,0
0,25,0,1,0,0,0,2,0,388,0
0,33,0,1,0,0,0,10,1,38,0
0,25,0,1,0,0,0,2,0,166,0
1,27,0,0,0,0,0,3,0,307,0
0,37,0,0,0,0,0,1,0,155,0
0,41,0,1,0,0,0,2,1,388,0
0,35,0,0,0,0,1,5,0,44,0
0,25,0,0,0,0,0,1,1,38,1
0,55,1,1,0,0,0,0,1,38,0
0,26,0,0,0,0,0,2,0,52,1
0,35,0,0,0,0,0,7,0,388,0
0,50,1,1,0,0,0,3,1,299,1
0,25,0,0,0,0,0,3,0,282,1
1,65,1,1,0,0,0,1,1,194,1
1,31,0,0,0,0,0,0,0,154,1
1,24,2,0,0,0,0,0,1,38,0
0,34,0,0,0,0,0,6,0,388,1
0,24,2,0,0,0,0,3,1,38,1
1,30,0,0,0,1,0,4,0,282,0
1,35,0,0,0,0,0,0,1,38,0
0,30,0,0,0,0,0,14,0,388,1
0,24,2,1,0,0,0,1,1,80,0
0,51,1,1,0,0,0,3,0,175,1
1,28,0,0,0,0,0,3,0,166,0
1,27,0,0,0,0,0,4,0,121,1
0,22,2,1,0,0,0,2,0,282,1
0,29,0,0,0,0,0,2,0,348,1
0,31,0,0,0,0,0,0,0,109,0
0,31,0,1,0,0,0,0,1,380,0
1,32,0,0,0,0,0,3,0,388,0
0,27,0,0,0,0,0,1,0,58,1
0,29,0,1,0,0,0,6,0,286,1
0,59,1,0,0,0,0,3,0,388,0
0,24,2,0,0,0,0,1,1,38,1
0,33,0,0,0,0,0,0,0,52,0
1,35,0,0,0,0,0,0,1,38,0
0,28,0,1,0,0,0,9,0,388,1
1,40,0,0,0,0,0,0,0,388,0
0,45,1,0,0,0,0,0,1,38,0
0,24,2,0,1,0,1,9,1,388,1
0,31,0,0,2,1,1,16,0,166,1
0,25,0,0,0,0,0,0,1,38,0
0,24,2,0,0,0,0,0,0,264,0
0,23,2,0,0,0,0,6,1,253,0
0,23,2,0,0,1,0,7,0,65,1
0,48,1,0,0,0,0,0,1,94,0
0,62,1,1,0,0,0,0,0,77,0
1,25,0,0,0,0,0,4,0,388,1
0,25,0,0,0,0,0,1,0,282,0
0,49,1,0,0,0,0,1,1,26,0
0,50,1,1,0,0,0,0,0,149,1
0,47,1,0,0,0,0,3,0,237,1
0,37,0,0,0,0,0,14,0,124,0
0,26,0,1,0,0,0,0,1,38,0
0,28,0,0,0,2,0,21,0,124,0
1,26,0,0,0,0,0,3,0,219,1
0,48,1,0,0,0,0,4,0,124,0
0,20,2,0,0,1,0,1,0,162,1
0,34,0,0,0,0,0,9,0,219,1
0,26,0,0,0,0,0,1,1,299,0
0,46,1,0,1,0,1,9,0,166,1
0,21,2,0,0,0,1,0,0,166,1
1,27,0,1,0,0,0,2,0,388,1
0,21,2,0,0,1,1,3,1,38,1
0,29,0,1,0,0,0,1,0,274,0
0,46,1,1,0,0,0,4,0,250,0
0,24,2,0,0,0,0,0,0,219,0
1,51,1,0,0,0,0,2,1,38,0
0,57,1,0,0,0,0,8,1,91,1
0,33,0,0,0,0,0,4,0,154,1
0,23,2,0,0,1,0,4,0,363,1
0,29,0,0,0,0,0,5,0,282,0
0,22,2,1,0,0,0,0,1,38,1
0,56,1,0,0,0,0,10,1,38,1
1,33,0,1,0,0,0,1,1,38,1
0,27,0,0,0,0,0,0,0,77,1
0,40,0,0,0,0,0,3,0,158,1
0,48,1,0,0,0,0,0,1,380,0
0,32,0,0,0,3,0,10,0,320,1
0,24,2,0,0,0,0,1,1,38,0
0,32,0,0,0,0,0,1,0,388,0
0,19,2,0,0,1,0,2,0,166,1
0,23,2,0,0,0,0,6,0,378,1
0,39,0,1,6,1,0,17,0,282,1
0,25,0,0,0,0,0,1,0,388,0
0,42,0,0,0,0,0,6,0,150,1
0,29,0,1,0,0,0,1,1,122,0
0,38,0,1,0,0,0,2,1,38,0
0,32,0,1,0,2,1,10,0,82,1
0,23,2,1,0,0,0,4,1,38,1
0,58,1,0,0,0,0,10,0,282,1
0,42,0,0,0,0,0,9,0,281,1
0,52,1,0,0,0,0,3,0,124,0
0,26,0,1,0,0,0,1,0,162,1
0,27,0,1,0,0,0,1,0,98,0
0,33,0,1,0,0,0,1,0,388,0
0,33,0,0,0,0,0,2,0,166,1
0,23,2,0,0,0,0,0,1,38,1
0,25,0,0,0,1,0,4,0,388,1
0,32,0,0,0,0,0,0,0,139,1
0,34,0,0,0,0,0,14,0,166,1
1,29,0,1,0,0,0,0,1,38,0
0,38,0,0,0,0,0,19,0,388,1
0,29,0,1,0,0,0,0,1,233,0
0,27,0,0,0,0,0,6,0,261,1
0,25,0,1,0,0,0,0,1,119,1
1,31,0,1,0,0,2,2,0,388,1
0,30,0,0,0,0,0,8,0,388,1
0,41,0,0,0,0,0,0,0,166,0
0,59,1,0,0,0,0,8,0,282,0
0,21,2,1,0,0,0,1,1,38,1
0,27,0,0,0,0,0,6,0,155,1
0,30,0,0,0,0,0,0,0,149,0
0,43,0,1,0,0,0,4,0,378,0
1,24,2,1,0,0,1,2,0,207,0
0,45,1,0,0,0,0,13,1,381,1
0,23,2,1,0,0,1,0,0,139,1
1,40,0,1,0,0,0,5,0,166,0
1,23,2,0,0,0,0,0,0,155,0
0,39,0,0,0,0,0,3,0,388,0
1,26,0,0,0,0,0,5,0,7,1
1,26,0,1,0,0,0,0,1,123,0
0,21,2,0,0,0,0,0,1,38,0
0,30,0,1,0,1,1,3,0,341,0
0,44,0,1,0,0,0,0,0,162,0
0,21,2,0,0,0,0,1,0,53,1
0,23,2,0,0,0,0,0,1,190,0
1,49,1,0,0,0,0,1,0,154,0
0,23,2,0,0,0,0,3,0,166,1
0,24,2,0,0,0,0,1,0,282,1
1,21,2,0,0,0,0,1,0,388,1
1,37,0,1,0,0,0,7,0,143,1
0,28,0,1,0,0,0,2,0,388,1
0,23,2,0,0,2,0,7,0,65,1
1,24,2,0,0,0,0,2,0,154,1
0,31,0,1,0,0,0,0,0,282,0
0,24,2,0,1,0,0,2,1,294,1
0,25,0,0,0,0,0,1,0,388,0
0,33,0,0,0,0,0,1,1,38,1
0,26,0,0,1,3,0,24,1,303,1
0,27,0,0,0,0,0,1,0,388,0
0,46,1,1,0,0,0,0,0,282,0
1,38,0,1,0,0,0,1,1,38,1
1,24,2,0,0,0,0,0,1,128,0
1,38,0,0,0,0,0,0,1,383,0
0,27,0,0,0,0,0,7,0,52,1
0,48,1,0,0,0,0,6,0,388,0
1,31,0,1,0,0,0,2,0,282,1
0,28,0,0,0,0,0,5,1,38,1
0,30,0,0,0,0,0,7,0,2,0
0,25,0,1,0,0,1,6,1,216,1
0,55,1,1,0,0,0,0,1,38,0
0,40,0,0,0,0,0,5,0,388,1
0,21,2,0,0,0,0,0,0,52,1
0,28,0,0,0,1,0,10,0,388,1
0,20,2,0,0,1,0,2,0,282,1
0,31,0,0,5,0,0,10,0,388,1
1,57,1,0,0,0,0,0,1,303,0
0,25,0,0,0,0,0,0,1,38,0
0,22,2,0,0,4,0,7,0,388,1
0,31,0,0,0,0,0,3,0,54,1
0,43,0,0,0,0,0,7,0,388,0
1,25,0,1,0,0,0,0,1,123,0
0,39,0,0,0,0,0,1,1,38,0
0,40,0,0,0,0,0,1,0,154,0
0,20,2,0,0,0,0,0,0,58,1
0,35,0,0,0,0,0,2,1,253,0
0,34,0,0,0,0,0,1,1,388,1
0,27,0,1,0,0,1,18,0,155,1
1,38,0,0,0,0,0,3,0,124,1
0,21,2,1,0,0,0,0,0,281,1
0,25,0,0,0,0,0,0,1,38,1
0,53,1,0,0,0,0,6,1,216,1
1,50,1,0,0,0,0,4,0,7,0
1,23,2,1,0,0,0,1,1,38,0
0,22,2,0,0,0,0,0,0,166,1
0,27,0,1,0,0,0,0,1,336,1
0,29,0,0,0,0,0,5,0,281,1
0,38,0,0,0,0,0,1,1,38,0
1,54,1,1,0,0,0,2,0,388,0
0,26,0,0,0,0,0,1,0,388,1
0,37,0,0,1,8,5,23,0,109,1
0,36,0,0,0,2,1,25,1,38,1
0,28,0,0,0,0,0,18,0,107,1
0,49,1,0,0,0,0,1,1,388,0
0,36,0,0,0,0,0,11,0,124,0
1,41,0,1,0,0,0,0,0,16,0
0,26,0,0,0,0,1,9,0,44,1
0,40,0,1,1,0,0,9,0,388,0
0,21,2,0,1,0,0,7,0,158,1
0,22,2,0,0,0,0,0,0,139,1
0,33,0,1,0,0,0,0,0,286,0
0,26,0,0,0,0,0,7,0,225,0
1,27,0,0,0,0,0,0,1,38,1
0,35,0,0,0,0,0,1,0,219,0
0,27,0,0,0,0,0,3,1,336,0
0,37,0,0,0,0,0,3,1,38,1
1,31,0,0,0,0,0,3,0,388,0
0,36,0,0,1,0,0,26,0,225,1
1,32,0,0,0,0,0,0,1,380,0
0,50,1,1,0,0,0,1,0,7,0
0,52,1,1,0,0,0,1,0,388,0
0,24,2,0,0,0,0,1,1,38,0
0,38,0,0,0,0,0,0,0,7,0
0,54,1,0,0,0,0,11,0,388,0
0,71,1,1,0,0,0,13,0,154,0
0,27,0,0,0,4,4,9,0,238,1
1,39,0,1,0,0,0,1,0,282,0
0,34,0,0,0,0,0,1,1,122,1
0,23,2,0,0,0,0,0,1,38,1
1,36,0,0,0,0,0,5,0,44,1
0,55,1,0,0,0,0,0,0,166,0
0,27,0,1,0,0,0,0,0,166,0
0,23,2,0,0,0,3,2,0,65,1
0,20,2,0,1,0,0,1,0,388,1
1,31,0,0,0,2,0,10,0,378,0
0,24,2,1,0,0,0,8,0,388,0
1,37,0,1,0,0,0,2,0,340,1
0,26,0,1,0,0,0,0,0,281,0
0,29,0,1,0,0,0,0,0,166,0
0,41,0,0,0,0,0,4,1,38,1
0,37,0,0,0,0,0,0,0,149,1
0,46,1,1,0,0,0,2,0,328,0
1,56,1,1,0,0,0,10,0,282,1
0,23,2,0,0,0,0,0,0,166,1
1,23,2,0,0,0,0,1,0,237,1
0,25,0,0,0,0,0,0,0,247,1
0,24,2,0,0,0,0,1,0,225,1
0,26,0,0,0,0,0,1,1,91,1
0,24,2,1,0,0,0,2,0,52,1
0,23,2,0,0,0,0,0,0,59,1
0,43,0,1,0,0,0,2,0,226,0
1,53,1,1,0,0,0,0,1,92,0
0,24,2,0,0,0,0,1,0,220,1
0,28,0,0,0,0,0,0,0,210,0
0,21,2,1,0,0,0,1,0,166,0
0,31,0,0,0,0,0,0,1,38,0
0,33,0,1,0,0,0,3,0,232,1
1,35,0,0,0,0,0,1,0,388,0
0,55,1,1,0,0,0,3,1,381,0
0,50,1,0,0,0,0,9,1,38,1
0,28,0,0,0,0,0,0,1,38,0
0,44,0,1,0,0,0,0,1,38,1
0,19,2,0,2,1,1,3,0,65,1
0,23,2,0,0,0,0,2,1,303,0
0,24,2,0,0,0,1,3,0,229,1
0,50,1,1,0,0,0,2,0,282,0
0,31,0,0,0,0,0,0,1,38,0
1,28,0,1,0,0,0,0,0,282,1
0,42,0,1,0,0,0,0,0,12,0
0,21,2,0,0,0,0,0,1,12,1
0,21,2,1,0,0,0,0,0,250,1
0,24,2,0,0,0,0,0,1,256,1
0,31,0,1,0,0,0,3,0,337,1
0,23,2,0,0,0,0,0,1,38,0
0,27,0,1,0,0,0,0,0,124,1
0,32,0,0,0,0,0,0,1,302,0
0,28,0,0,0,0,0,7,0,388,1
0,67,1,1,0,0,0,0,1,38,0
1,32,0,0,0,0,0,11,0,124,0
0,44,0,0,0,0,0,7,0,388,0
0,25,0,0,0,0,0,1,0,388,1
1,30,0,0,0,0,0,15,1,38,1
0,28,0,1,0,1,0,9,1,122,0
0,27,0,0,0,0,0,0,0,388,1
0,36,0,0,0,0,0,8,1,388,0
1,25,0,1,0,0,0,0,1,294,0
0,31,0,1,0,0,0,5,0,124,1
0,30,0,1,0,0,0,0,1,92,1
0,33,0,0,0,0,0,4,0,388,0
0,38,0,0,0,0,0,0,1,38,0
0,26,0,0,0,0,0,1,1,122,1
0,52,1,0,0,0,0,5,0,7,1
1,22,2,1,0,0,0,2,1,166,1
0,50,1,1,0,0,0,0,0,65,0
0,58,1,1,0,0,0,1,0,12,1
0,34,0,1,0,0,0,3,1,38,1
0,32,0,1,0,0,0,1,0,219,1
0,29,0,0,0,0,0,0,1,92,1
0,27,0,0,0,0,0,0,1,38,0
0,39,0,1,0,0,0,5,0,59,0
0,24,2,0,0,0,0,0,0,44,0
0,38,0,0,1,0,0,8,1,118,0
0,52,1,1,0,0,0,7,0,302,0
0,56,1,0,0,0,0,3,1,38,1
0,46,1,1,0,0,0,7,0,162,1
0,38,0,1,0,0,0,5,0,37,1
0,47,1,1,0,0,0,3,1,216,0
0,32,0,1,0,0,0,0,0,55,0
0,34,0,0,0,1,0,27,1,38,0
0,42,0,0,0,0,0,5,0,150,0
1,35,0,0,0,0,0,0,1,45,1
0,20,2,1,0,0,0,0,0,166,1
1,32,0,1,0,0,0,2,0,282,1
0,21,2,1,0,0,1,0,1,253,0
0,24,2,0,0,0,0,0,1,123,1
0,24,2,0,0,0,0,1,1,296,1
0,26,0,0,0,0,0,0,1,253,1
0,52,1,1,0,0,0,8,0,388,0
0,27,0,0,0,0,0,1,1,38,0
1,27,0,1,0,0,0,0,1,38,0
0,56,1,1,0,0,0,0,0,304,0
0,52,1,1,0,0,0,16,0,285,1
0,37,0,0,0,0,0,3,0,22,1
0,45,1,0,0,0,0,0,1,174,0
1,36,0,1,0,0,0,3,0,388,1
1,29,0,0,0,0,0,0,0,166,0
0,21,2,0,0,0,0,0,0,388,0
0,20,2,0,0,2,1,3,1,38,1
0,27,0,0,0,1,0,11,0,150,0
0,28,0,0,1,0,1,11,0,282,1
0,38,0,0,0,0,0,4,1,336,0
0,30,0,0,0,0,0,0,0,149,0
1,19,2,0,0,0,0,1,0,59,1
1,37,0,1,0,0,0,1,0,275,0
0,34,0,0,0,0,0,0,1,38,1
0,37,0,1,0,0,0,7,0,155,1
0,21,2,0,0,0,1,1,0,297,0
0,21,2,0,0,0,0,0,0,307,1
1,38,0,1,0,0,0,3,0,388,0
0,47,1,0,0,0,0,1,1,38,0
0,56,1,1,0,0,0,3,0,45,0
0,27,0,0,0,0,0,2,0,339,1
0,23,2,0,0,0,0,0,1,123,0
0,57,1,1,0,0,0,0,0,149,0
0,25,0,0,0,1,0,9,0,388,0
1,23,2,0,0,0,0,2,0,44,1
0,32,0,0,0,0,0,8,0,388,1
1,36,0,0,0,0,0,2,1,383,0
0,41,0,0,0,0,0,5,1,122,0
1,39,0,0,0,0,0,0,0,166,0
0,21,2,0,0,0,0,1,0,388,1
0,31,0,0,0,0,0,2,1,336,0
0,37,0,1,0,0,0,0,1,38,0
0,27,0,0,0,0,0,0,0,166,0
0,22,2,0,0,0,0,2,0,265,1
0,59,1,1,0,0,0,2,0,275,0
1,33,0,0,0,0,0,0,0,282,1
1,43,0,0,0,0,0,2,0,282,0
0,25,0,1,0,0,0,5,0,302,1
0,23,2,0,0,0,0,3,0,59,1
1,43,0,1,0,0,0,3,1,380,1
0,56,1,1,0,0,0,9,1,38,1
1,20,2,0,0,0,0,1,0,155,1
0,50,1,0,0,0,0,2,1,306,1
1,54,1,1,0,0,0,1,1,123,0
0,20,2,0,0,0,0,1,0,162,1
0,36,0,0,0,0,0,3,1,380,1
1,36,0,0,0,0,0,3,0,237,1
0,56,1,0,0,0,0,0,1,361,0
0,25,0,0,1,0,0,2,0,282,0
1,42,0,1,0,0,0,1,0,134,1
0,48,1,0,0,0,0,4,0,166,0
0,34,0,0,1,0,0,21,1,38,1
0,28,0,1,0,0,0,0,0,350,0
0,32,0,1,0,0,0,1,0,58,0
1,31,0,1,0,0,0,2,0,162,0
1,24,2,0,0,0,0,4,0,282,1
1,25,0,1,0,0,0,0,0,286,1
1,32,0,1,0,0,1,4,0,302,0
0,37,0,0,0,0,0,20,0,124,1
0,24,2,0,0,0,0,1,0,44,1
0,48,1,0,0,0,0,0,1,149,0
0,35,0,0,0,0,0,1,0,282,0
0,21,2,0,0,0,0,1,0,33,1
1,21,2,0,0,0,0,0,0,166,1
1,27,0,1,0,0,0,0,0,166,1
0,22,2,0,0,0,0,0,0,30,0
0,28,0,0,0,0,0,4,0,219,0
0,26,0,0,0,0,0,0,1,213,0
0,23,2,0,0,0,0,0,1,149,1
0,34,0,1,0,0,0,0,0,290,0
0,22,2,0,0,0,0,3,0,2,0
0,30,0,0,0,0,0,5,0,139,1
0,44,0,1,0,0,0,5,0,388,0
0,57,1,1,0,0,0,1,0,15,0
0,22,2,0,0,0,1,0,0,79,1
0,24,2,0,0,0,0,7,0,19,1
0,20,2,1,0,0,0,0,0,282,0
0,53,1,0,0,0,0,1,1,216,1
0,60,1,0,0,0,0,13,0,274,0
1,22,2,0,0,0,0,2,0,3,0
0,43,0,0,0,0,0,0,1,38,0
0,72,1,1,0,0,0,7,0,309,0
0,33,0,0,0,0,0,3,0,282,1
0,24,2,0,0,0,0,1,0,58,1
0,60,1,0,0,0,0,0,0,29,0
0,24,2,1,0,0,0,3,0,19,1
0,30,0,0,0,0,0,1,1,38,0
1,43,0,1,0,0,0,0,1,38,0
0,48,1,0,0,0,0,1,1,38,0
0,54,1,0,0,0,0,0,1,38,0
0,45,1,0,0,0,0,1,1,38,0
0,36,0,0,0,0,0,0,0,124,0
0,31,0,1,0,0,0,1,1,123,0
0,40,0,0,0,0,0,0,1,38,0
0,50,1,1,0,0,0,1,0,388,0
1,26,0,0,0,0,0,1,1,388,0
0,41,0,0,0,0,0,7,0,388,0
0,34,0,1,0,0,1,5,0,250,1
1,28,0,1,0,0,0,0,0,282,0
0,23,2,1,0,0,2,2,0,203,1
1,37,0,0,0,0,0,0,1,38,1
0,35,0,0,0,0,0,5,1,299,0
0,21,2,1,0,0,1,1,0,52,1
1,22,2,0,0,1,0,2,1,38,1
0,29,0,0,0,0,0,6,0,282,1
1,30,0,0,0,0,0,0,1,38,0
0,45,1,1,0,0,0,3,1,38,1
1,24,2,0,0,0,0,2,0,160,0
0,31,0,1,0,0,0,4,0,150,1
0,56,1,1,0,0,0,0,1,38,0
0,24,2,0,0,4,0,14,0,162,1
0,38,0,0,0,0,0,11,0,147,0
0,51,1,0,0,0,0,22,0,388,1
0,22,2,1,0,0,0,0,0,3,0
0,28,0,0,0,0,0,5,1,388,0
0,47,1,0,0,0,1,19,0,282,1
0,51,1,0,0,0,0,0,1,380,1
0,25,0,1,0,0,0,1,1,38,0
0,53,1,0,0,0,0,1,0,124,0
0,30,0,0,0,0,0,0,0,166,0
0,33,0,1,0,0,0,0,0,282,1
0,35,0,0,0,0,0,5,0,10,1
1,33,0,0,0,0,0,0,0,203,0
0,59,1,0,0,0,0,1,1,38,0
1,33,0,1,0,0,0,1,0,388,0
0,27,0,0,0,0,0,2,0,388,1
1,29,0,0,0,0,0,9,0,223,1
0,24,2,0,0,0,3,3,0,12,1
0,43,0,0,0,0,0,5,0,243,0
0,37,0,0,0,0,0,11,1,38,1
0,53,1,0,0,0,0,13,0,244,0
0,26,0,0,0,0,0,4,0,250,1
1,30,0,1,0,0,0,1,1,217,0
0,27,0,0,0,0,0,6,0,130,1
0,39,0,1,0,0,0,9,0,282,1
0,37,0,1,0,0,0,4,1,19,1
0,22,2,1,0,0,0,3,1,38,1
0,25,0,1,0,0,0,0,0,274,0
0,26,0,0,0,0,0,1,0,388,0
1,28,0,1,0,0,0,0,1,87,0
0,25,0,0,0,0,0,0,1,38,1
0,58,1,1,0,0,0,1,0,388,0
1,29,0,1,0,0,0,1,1,123,1
0,33,0,0,0,0,0,8,0,12,0
0,38,0,0,0,0,0,0,0,388,0
0,38,0,1,0,0,0,2,0,274,0
0,59,1,0,0,0,0,22,0,155,1
0,29,0,0,0,0,0,4,1,38,1
0,53,1,1,0,0,0,0,1,38,1
0,33,0,0,0,0,0,2,0,7,1
0,58,1,1,0,0,0,1,1,38,0
0,53,1,1,0,0,0,2,0,132,0
0,32,0,1,0,0,0,0,1,216,1
0,35,0,0,0,0,0,6,0,378,1
0,39,0,1,0,0,0,1,0,388,0
0,36,0,0,0,0,0,1,1,129,0
1,42,0,1,0,0,0,5,1,388,1
0,37,0,0,0,0,0,0,1,360,0
0,39,0,1,0,0,0,0,0,158,0
1,52,1,1,0,0,0,3,1,123,0
0,60,1,0,0,0,0,1,1,38,0
0,37,0,0,0,0,0,2,1,19,0
0,42,0,1,0,0,0,4,0,52,1
0,23,2,0,0,0,0,6,0,282,1
1,42,0,0,0,0,0,0,1,91,1
0,28,0,0,0,0,0,5,0,282,0
0,38,0,1,0,0,0,12,0,168,0
1,43,0,0,0,0,0,2,0,166,1
0,42,0,0,0,0,0,0,0,149,0
1,25,0,1,0,0,0,0,1,38,0
0,32,0,0,0,0,0,7,0,162,1
